#separator:tab
#html:true
#tags column:7
Achille Talon 	BD et leurs créateurs 	Greg Un homme rondelet, son voisin Hilarion Lefuneste, sa fiancée Virgule de Guillemets 				
Marlène Jobert 	Actrices françaises nées entre 1927 et 1942 	Masculin féminin , Alexandre le bienheureux , Les Mariés de l'an II 	Elle est la mère de l'actrice Eva Green et la tante de la chanteuse Elsa. Née en 1940 à Alger 	Image: <img src=http://www.quizypedia.fr/site_media/images/754/754304720774.jpeg>		
Françoise Dorléac 	Actrices françaises nées entre 1927 et 1942 	L'Homme de Rio , La Peau douce , Les Demoiselles de Rochefort 	En 1967, dans un film culte de Jacques Demy, elle partage l'affiche avec sa sœur Catherine Deneuve. 1942 à Paris-1967 à Villeneuve-Loubet (Alpes-Maritimes) 			
Catherine Deneuve 	Actrices françaises nées entre 1943 et 1953 	Les Parapluies de Cherbourg , Belle de jour , Le Dernier métro , Huit femmes 	"Mère de Christian Vadim et Chiara Mastroianni, elle a obtenu deux Césars de la meilleure actrice pour ""Le Dernier Métro"" en 1981 et ""Indochine"" en 1993. Née en 1943 à Paris "	Image: <img src=http://www.quizypedia.fr/site_media/images/717/717734820922.jpeg>		
Marie-France Pisier 	Actrices françaises nées entre 1943 et 1953 	Cousin, cousine , Souvenirs d'en France , Barocco , L'As des as 	Le 24 avril 2011, elle est retrouvée par son mari, noyée au fond de la piscine de leur villa. 1944 à Đà Lạt (Viet Nam)-2011 à Saint-Cyr-sur-Mer (Var) 	Image: <img src=http://www.quizypedia.fr/site_media/images/080/080746550692.jpeg>		
Brigitte Fossey 	Actrices françaises nées entre 1943 et 1953 	Jeux interdits , Un mauvais fils , La Boum 	"Sa carrière débute alors qu'elle n'a que cinq ans, avec le rôle de Paulette dans le film ""Jeux interdits"" réalisé par René Clément. Née en 1946 à Tourcoing (Nord) "	Image: <img src=http://www.quizypedia.fr/site_media/images/496/496653172539.jpeg>		
Nicole Garcia 	Actrices françaises nées entre 1943 et 1953 	Le Cavaleur , Mon oncle d'Amérique , Les Mots pour le dire , Péril en la demeure 	"Cette actrice est également réalisatrice (""Le Fils préféré"", ""Place Vendôme"", ""Selon Charlie"", ""Mal de pierres""). Née en 1946 à Oran (Algérie) "	Image: <img src=http://www.quizypedia.fr/site_media/images/306/306670893922.jpeg>		
Nathalie Baye 	Actrices françaises nées entre 1943 et 1953 	Le retour de Martin Guerre , La Balance , J'ai épousé une ombre , Juste la fin du monde 	Mère de Laura Smet, elle reçoit, entre 1981 et 2006, quatre César. Née 1948 à Mainneville (Eure) 	Image: <img src=http://www.quizypedia.fr/site_media/images/254/254478567101.jpeg>		
Sabine Azéma 	Actrices françaises nées entre 1943 et 1953 	La Vie et rien d'autre , Smoking / No Smoking , Le bonheur est dans le pré ,  On connaît la chanson 	"Elle a reçu par deux fois le César de la meilleure actrice, en 1985 pour ""Un dimanche à la campagne"" de  Bertrand Tavernier et en 1987 pour ""Mélo"" d'Alain Resnais. Née en 1949 à Paris "	Image: <img src=http://www.quizypedia.fr/site_media/images/654/654109455205.jpeg>		
Fanny Ardant 	Actrices françaises nées entre 1943 et 1953 	Vivement dimanche ! , Le Femme d'à côté , Ridicule , Huit Femmes , Les Beaux Jours 	"Révélée en 1981 par ""La Femme d'à côté"" de François Truffaut, elle reçoit en 1997, le  César de la meilleure actrice pour ""Pédale douce"" de Gabriel Aghion. Née en 1949 à Saumur "	Image: <img src=http://www.quizypedia.fr/site_media/images/611/611296664993.jpeg>		
Anémone 	Fleurs des champs et forêts  	Fille du vent d'après l'étymologie grecque Renonculacées 	<img src=http://www.quizypedia.fr/site_media/images/fleurs/anemone.jpg>	"Image: <img src=""http://www.quizypedia.fr/site_media/images/595/595393052136.jpeg"">"		botanimaux quizypedia
Josiane Balasko 	Actrices françaises nées entre 1943 et 1953 	Les Bronzés , Le père Noël est une ordure , Nuit d'ivresse , Trop belle pour toi 	"Mère de Marilou Berry, elle fut l'un des membres de la bande du Splendid et a obtenu, en 1996, le César du meilleur scénario original ou adaptation pour ""Gazon maudit"". Née en 1950 à Paris "	"Image: <img src=""http://www.quizypedia.fr/site_media/images/409/409822541965.jpeg"">"		
Miou-Miou 	Actrices françaises nées entre 1943 et 1953 	Les Valseuses , La Femme flic , Tenue de soirée 	"La chanson ""Ma préférence"" fut écrite en réponse aux controverses liées à la relation amoureuse de Julien Clerc avec cette actrice qui était considérée, dans les années 70, comme sulfureuse. Née en 1950 à Paris "	Image: <img src=http://www.quizypedia.fr/site_media/images/838/838737507825.jpeg>		
Marie-Anne Chazel 	Actrices françaises nées entre 1943 et 1953 	Les Bronzés , Le père Noël est une ordure , Les Visiteurs , La Vengeance d'une blonde 	"En 1982, au cinéma, elle incarne l'inoubliable Zézette dans ""Le père Noël est une ordure"". Née en 1951 à Gap (Hautes-Alpes) "	Image: <img src=http://www.quizypedia.fr/site_media/images/603/603765837193.jpeg>		
Isabelle Huppert 	Actrices françaises nées entre 1943 et 1953 	La Dentellière , Violette Nozière , Coup de torchon , La Pianiste 	"Elle remporte à deux reprises le César de la meilleure actrice, en 1996 pour ""La Cérémonie"" de Claude Chabrol et en 2017 pour ""Elle"" de Paul Verhoeven qui lui vaut par ailleurs un Golden Globe et une nomination à l'Oscar de la meilleure actrice. Née en 1953 à Paris "	Image: <img src=http://www.quizypedia.fr/site_media/images/947/947210289370.jpeg>		
Ariane Ascaride 	Actrices françaises nées entre 1954 et 1964 	Marius et Jeannette , Le Voyage en Arménie , Les Héritiers 	"En 1998, elle obtient le César de la meilleure actrice pour son rôle dans ""Marius et Jeannette"" de Robert Guédiguian, avec qui elle a tourné dix-huit films. Née en 1954 à Marseille "	Image: <img src=http://www.quizypedia.fr/site_media/images/512/512324683843.jpeg>		
Isabelle Adjani 	Actrices françaises nées entre 1954 et 1964 	L'Été meurtrier , Camille Claudel , La Reine Margot , La Journée de la jupe 	"Elle a reçu à cinq reprises le César de la meilleure actrice, un record inégalé, pour ""Possession"", ""L'Été meurtrier"", ""Camille Claudel"", ""La Reine Margot"" et ""La Journée de la jupe"". Née en 1955 à Paris "	Image: <img src=http://www.quizypedia.fr/site_media/images/875/875712487888.jpeg>		
Catherine Frot 	Actrices françaises nées entre 1954 et 1964 	Un air de famille , La Dilettante , Le Dîner de cons , Marguerite 	"En 2016, elle reçoit le César de la meilleure actrice en 2016 pour ""Marguerite"" de Xavier Giannoli. Née en 1956 à Paris "	Image: <img src=http://www.quizypedia.fr/site_media/images/541/541159221983.jpeg>		
Catherine Jacob 	Actrices françaises nées entre 1954 et 1964 	La Vie est un long fleuve tranquille , Tatie Danielle , Neuf mois 	"En 1989, elle a reçu le César du meilleur espoir féminin pour ""La Vie est un long fleuve tranquille"" d'Étienne Chatiliez. Née en 1956 à Paris "	Image: <img src=http://www.quizypedia.fr/site_media/images/193/193515673332.jpeg>		
Carole Bouquet 	Actrices françaises nées entre 1954 et 1964 	Cet obscur objet du désir , Rien que pour vos yeux , Trop belle pour toi , Lucie Aubrac 	"En 1990, elle remporte le César de la meilleure actrice pour son rôle dans ""Trop belle pour toi"" de Bertrand Blier. Dans les années 1990, elle est également l’égérie de la marque Chanel et incarne l’image du parfum N° 5. Née en 1957 à Neuilly-sur-Seine "	Image: <img src=http://www.quizypedia.fr/site_media/images/732/732821934517.jpeg>		
Anne Parillaud 	Actrices françaises nées entre 1954 et 1964 	L'Hôtel de la plage , Pour la peau d'un flic , Nikita 	"En 1991, elle remporte le César de la meilleure actrice pour son rôle dans le film ""Nikita"" de Luc Besson. Née en 1960 à Paris "	Image: <img src=http://www.quizypedia.fr/site_media/images/052/052056593776.jpeg>		
Isabelle Nanty 	Actrices françaises nées entre 1954 et 1964 	Tatie Danielle , Le Fabuleux Destin d'Amélie Poulain , Les Tuche , Les Profs 	"Dans la série télévisée ""Fais pas ci, fais pas ça"", elle incarne le personnage de Christiane Potin. Elle fut professeur au cours Florent. Née en 1962 à Verdun "	Image: <img src=http://www.quizypedia.fr/site_media/images/605/605772864851.jpeg>		
Emmanuelle Béart 	Actrices françaises nées entre 1954 et 1964 	Un cœur en hiver , Nelly et Monsieur Arnaud , Mission: Impossible , Huit femmes 	"Cette actrice, fille d'un célèbre chanteur, remporte le César du meilleur second rôle féminin en 1986 pour le film ""Manon des Sources"" de Claude Berri. Née en 1963 à Gassin (Var) "	Image: <img src=http://www.quizypedia.fr/site_media/images/888/888543132256.jpeg>		
Anouk Grinberg 	Actrices françaises nées entre 1954 et 1964 	Merci la vie , Un, deux, trois, soleil , Mon homme 	"En 2006, elle incarne Gisèle Halimi dans le téléfilm ""Le Procès de Bobigny"" qui retrace un procès historique de l'avortement en France. Elle a été la compagne de Bertrand Blier. Née en 1963 à Uccle (Belgique) "	Image: <img src=http://www.quizypedia.fr/site_media/images/046/046598686980.jpeg>		
Juliette Binoche 	Actrices françaises nées entre 1954 et 1964 	L'Insoutenable Légèreté de l'être , Les Amants du Pont-Neuf , Le Hussard sur le toit , Le Chocolat 	"En 1994, elle a reçu le César de la meilleure actrice pour sa performance dans ""Trois couleurs : Bleu"" et en 1997, l'Oscar de la meilleure actrice dans un second rôle pour ""Le Patient anglais"". Née en 1964 à Paris "	Image: <img src=http://www.quizypedia.fr/site_media/images/509/509749470907.jpeg>		
Emmanuelle Devos 	Actrices françaises nées entre 1954 et 1964 	Comment je me suis disputé… (ma vie sexuelle) , Sur mes lèvres , Un conte de Noël 	"En 2002, elle obtient le César de la meilleure actrice pour son rôle dans"" Sur mes lèvres"" réalisé par Jacques Audiard. Née en 1964 à Puteaux (Hauts-de-Seine) "	Image: <img src=http://www.quizypedia.fr/site_media/images/391/391203621141.jpeg>		leech
Agnès Jaoui 	Actrices françaises nées entre 1954 et 1964 	Cuisine et Dépendances , Un air de famille , On connaît la chanson , Comme une image 	"Egalement réalisatrice, son film ""Le Goût des autres"" a reçu le César du meilleur film en 2001. Elle est également chanteuse. Née en 1964 à Antony (Hauts-de-Seine) "	Image: <img src=http://www.quizypedia.fr/site_media/images/023/023036757839.jpeg>		
Sophie Marceau 	Actrices françaises nées entre 1966 et 1973 	La Boum , Joyeuses Pâques , L'Étudiante , Braveheart , Le monde ne suffit pas , LOL 	"Elle a été révélée à l'âge de 14 ans par le film ""La Boum"", qui lui a permis de devenir d'emblée une vedette du cinéma français. Avec ""La Boum 2"", elle obtient le César du meilleur espoir féminin. Née en 1966 à Paris "	Image: <img src=http://www.quizypedia.fr/site_media/images/680/680071599514.jpeg>		
Emmanuelle Seigner 	Actrices françaises nées entre 1966 et 1973 	Frantic , Le Scaphandre et le Papillon , Réparer les vivants , D'après une histoire vraie 	Elle est l'épouse de Roman Polanski depuis 1989. Née en 1966 à Paris 	Image: <img src=http://www.quizypedia.fr/site_media/images/141/141071810016.jpeg>		
Karin Viard 	Actrices françaises nées entre 1966 et 1973 	Les Randonneurs , Embrassez qui vous voudrez , Polisse , La Famille Bélier 	"Son rôle poignant dans ""Haut les cœurs !"" lui permet d'obtenir le César de la meilleure actrice en 2000. Née en 1966 à Rouen "	Image: <img src=http://www.quizypedia.fr/site_media/images/199/199368484550.jpeg>		
Sandrine Bonnaire 	Actrices françaises nées entre 1966 et 1973 	À nos amours , Sans toit ni loi , Sous le soleil de Satan , Jeanne la Pucelle , La Cérémonie 	"En 1986, elle reçoit le César de la meilleure actrice pour son rôle dans ""Sans toit ni loi"" d'Agnès Varda. Née en 1967 à Gannat (Allier) "	Image: <img src=http://www.quizypedia.fr/site_media/images/470/470632890130.jpeg>		
Sandrine Kiberlain 	Actrices françaises nées entre 1966 et 1973 	Les Patriotes , En avoir (ou pas) , Un héros très discret , Mademoiselle Chambon , Le Petit Nicolas 	"En 2014, elle obtient le César de la meilleure actrice pour la comédie ""9 mois ferme"" d'Albert Dupontel. Née en 1968 à Boulogne-Billancourt "	Image: <img src=http://www.quizypedia.fr/site_media/images/031/031822197461.jpeg>		
Mathilde Seigner 	Actrices françaises nées entre 1966 et 1973 	Vénus Beauté (Institut) , Harry, un ami qui vous veut du bien , Une hirondelle a fait le printemps 	"Elle incarne Sophie Gatineau dans ""Camping"" et ""Camping 2"" de Fabien Onteniente. Née en 1968 à Paris "	Image: <img src=http://www.quizypedia.fr/site_media/images/629/629775751280.jpeg>		
Marina Foïs 	Actrices françaises nées entre 1966 et 1973 	La Tour Montparnasse infernale , RRRrrrr!!! , Polisse , Boule et Bill 	Elle a fait partie de la troupe des Robin des Bois. Née en 1970 à Boulogne-Billancourt 	Image: <img src=http://www.quizypedia.fr/site_media/images/507/507345995290.jpeg>		
Isabelle Carré 	Actrices françaises nées entre 1966 et 1973 	Le Hussard sur le toit , Se souvenir des belles choses , Entre ses mains , Les Émotifs anonymes 	"En 2003, elle reçoit le César de la meilleure actrice pour le film ""Se souvenir des belles choses"" de Zabou Breitman, où elle joue le rôle d’une jeune femme atteinte de la maladie d'Alzheimer. Née en 1971 à Paris "	Image: <img src=http://www.quizypedia.fr/site_media/images/050/050561588371.jpeg>		leech
Charlotte Gainsbourg 	Actrices françaises nées entre 1966 et 1973 	L'Effrontée , La Bûche , Ma femme est une actrice , Melancholia , La Promesse de l'aube 	"Dans les années 80, elle chante en duo avec son père ""Lemon Incest"" et ""Charlotte for Ever"". Née en 1971 à Londres "	Image: <img src=http://www.quizypedia.fr/site_media/images/597/597810425715.jpeg>		
Sylvie Testud 	Actrices françaises nées entre 1966 et 1973 	Karnaval , La Captive , Stupeur et Tremblements , Les Blessures assassines , La Môme , Sagan 	"En 2004, elle obtient le César de la meilleure actrice pour son rôle dans ""Stupeur et Tremblements"" d'Alain Corneau, une adaptation du roman homonyme de la romancière Amélie Nothomb. Née en 1971 à Lyon "	Image: <img src=http://www.quizypedia.fr/site_media/images/531/531022777146.jpeg>		
Vanessa Paradis 	Actrices françaises nées entre 1966 et 1973 	Noce blanche , Elisa , La Fille sur le pont , L'Arnacœur 	"Elle devient célèbre dès l'âge de 14 ans avec son premier disque ""Joe le taxi"" et mène, depuis, une carrière dans la musique, le cinéma et la mode. Née en 1972 à Saint-Maur-des-Fossés (Val-de-Marne) "	Image: <img src=http://www.quizypedia.fr/site_media/images/829/829954291199.jpeg>		
Elodie Bouchez 	Actrices françaises nées entre 1966 et 1973 	Le Péril jeune , Les Roseaux sauvages , La Vie rêvée des anges , Pupille 	"En 1998, son rôle dans ""La Vie rêvée des anges"" d'Érick Zonca, la consacre comme meilleure actrice au Festival de Cannes, puis aux César l'année suivante. Née en 1973 à Montreuil (Seine-Saint-Denis) "	Image: <img src=http://www.quizypedia.fr/site_media/images/741/741301652939.jpeg>		
Julie Depardieu 	Actrices françaises nées entre 1966 et 1973 	La Petite Lili , Podium , Un secret , Les Femmes de l'ombre , Pièce montée 	"Fille d'un célèbre comédien, elle est la première actrice à obtenir deux César pour le même rôle en 2004 : celui du meilleur espoir et du meilleur second rôle féminin avec ""La Petite Lili"" de Claude Miller. Née en 1973 à Paris "	Image: <img src=http://www.quizypedia.fr/site_media/images/483/483967601438.jpeg>		
Marion Cotillard 	Actrices françaises nées entre 1975 et 1993 	Taxi , La Môme , Inception , De rouille et d'os , Deux jours, une nuit 	"En 2008, son interprétation de la chanteuse Édith Piaf dans le film ""La Môme"" lui attire de nombreuses récompenses, dont le César, le Golden Globe, le BAFTA et l'Oscar de la meilleure actrice. Née en 1975 à Paris "	Image: <img src=http://www.quizypedia.fr/site_media/images/838/838670836506.jpeg>		
Bérénice Bejo 	Actrices françaises nées entre 1975 et 1993 	Meilleur Espoir féminin , OSS 117 : Le Caire, nid d'espions , The Artist , Le Passé 	"En 2012, dans ""The Artist"" au côté de Jean Dujardin, elle reçoit le César de la meilleure actrice et concourt à l'Oscar de la meilleure actrice dans un second rôle. Née en 1976 à Buenos Aires (Argentine) "	Image: <img src=http://www.quizypedia.fr/site_media/images/049/049944788857.jpeg>		
Audrey Tautou 	Actrices françaises nées entre 1975 et 1993 	Le Fabuleux Destin d'Amélie Poulain , Un long dimanche de fiançailles , Coco avant Chanel 	"Elle atteint la reconnaissance mondiale pour son rôle dans ""Le Fabuleux Destin d'Amélie Poulain"". Née en 1976 à Beaumont (Puy-de-Dôme) "	Image: <img src=http://www.quizypedia.fr/site_media/images/994/994237103461.jpeg>		
Eva Green 	Actrices françaises nées entre 1975 et 1993 	Kingdom of Heaven , Casino Royale , Miss Peregrine et les enfants particuliers 	"En 2006, cette actrice,  fille de Marlène Jobert, interprète la principale James Bond Girl dans ""Casino Royale"". Née en 1980 à Paris "	Image: <img src=http://www.quizypedia.fr/site_media/images/549/549260241712.jpeg>		
Mélanie Thierry 	Actrices françaises nées entre 1975 et 1993 	Quasimodo d'El Paris , La Princesse de Montpensier , Le Dernier pour la route 	"Depuis 2002, elle partage la vie du chanteur Raphaël. Elle apparaît dans certains de ses clips, dont celui de la chanson ""Caravane"". Née en 1981 à Saint-Germain-en-Laye "	Image: <img src=http://www.quizypedia.fr/site_media/images/090/090941070360.jpeg>		
Marilou Berry 	Actrices françaises nées entre 1975 et 1993 	Comme une image , Nos jours heureux , Vilaine , Joséphine 	"Fille de Josiane Balasko, elle s'impose comme l'une des révélations de l'année 2004, grâce à deux rôles d'adolescente ronde et complexée (""Comme une image"" et ""Première Fois que j'ai eu 20 ans""). Née en 1983 à Paris "	Image: <img src=http://www.quizypedia.fr/site_media/images/800/800463375774.jpeg>		
Mélanie Laurent 	Actrices françaises nées entre 1975 et 1993 	Je vais bien, ne t'en fais pas , Paris , Inglourious Basterds , Le Concert , La Rafle 	"En 2007, elle reçoit le César du meilleur espoir féminin pour ""Je vais bien, ne t'en fais pas"" de Philippe Lioret. Née en 1983 à Paris "	Image: <img src=http://www.quizypedia.fr/site_media/images/834/834372321051.jpeg>		
Leïla Bekhti 	Actrices françaises nées entre 1975 et 1993 	Tout ce qui brille , La Source des femmes , Nous trois ou rien 	"Elle a reçu le César du meilleur espoir féminin en 2011 pour son rôle dans ""Tout ce qui brille"". Née en 1984 à Issy-les-Moulineaux "	Image: <img src=http://www.quizypedia.fr/site_media/images/970/970107043462.jpeg>		
Léa Seydoux 	Actrices françaises nées entre 1975 et 1993 	Les Adieux à la reine , La Vie d'Adèle , La Belle et la Bête , 007 Spectre 	"Pour ""La Vie d'Adèle"", elle est récompensée par le jury du Festival de Cannes 2013 qui lui attribue, ainsi qu'à sa jeune partenaire Adele Exarchopoulos et au réalisateur du film, la Palme d'or. Née en 1985 à Paris "	Image: <img src=http://www.quizypedia.fr/site_media/images/657/657005229645.jpeg>		
Sara Forestier 	Actrices françaises nées entre 1975 et 1993 	L’Esquive , Gainsbourg, vie héroïque , Le Nom des gens , La Tête haute , Suzanne 	"Elle a reçu le César du meilleur espoir féminin pour ""L'Esquive"" en 2005, et celui de la meilleure actrice pour ""Le Nom des gens"" en 2011. Née en 1986 à Copenhague "	Image: <img src=http://www.quizypedia.fr/site_media/images/865/865112003905.jpeg>		leech
Adèle Haenel 	Actrices françaises nées entre 1975 et 1993 	Suzanne , Les Combattants , La Fille inconnue , 120 battements par minute 	"En 2014 et 2015, elle obtient deux César, celui de la meilleure actrice dans un second rôle dans ""Suzanne"", puis celui de la meilleure actrice pour ""Les Combattants"". Née en 1989 à Paris "	Image: <img src=http://www.quizypedia.fr/site_media/images/650/650504964843.jpeg>		leech
Adèle Exarchopoulos 	Actrices françaises nées entre 1975 et 1993 	La Vie d'Adèle , Les Anarchistes , Éperdument , Orpheline 	"Elle est révélée en 2013 par le film ""La Vie d'Adèle"" d'Abdellatif Kechiche. Steven Spielberg, président du jury du Festival de Cannes, obtient une dérogation afin qu'elle reçoive la Palme d'or avec le réalisateur et sa partenaire Léa Seydoux. Née en 1993 à Paris "	Image: <img src=http://www.quizypedia.fr/site_media/images/546/546417857052.jpeg>		
Souvenirs, Souvenirs 	Chansons de Johnny Hallyday  	Ce titre est son premier grand succès et la chanson grâce à laquelle il acquiert le statut de vedette à l'âge de 17 ans. Je vous retrouve dans mon cœur<br>Et vous faites refleurir<br>Tous mes rêves de bonheur 				
Retiens la nuit 	Chansons de Johnny Hallyday  	Ce slow de 1961, écrit par Charles Aznavour et Georges Garvarentz, modifie quelques peu le regard que portent sur lui les critiques, qui désormais soulignent également son talent  d'interprète. Serre-moi fort contre ton corps<br>Il faut qu’à l’heure des folies<br>Le grand amour raye le jour<br>Et nous fasse oublier la vie 				
L'Idole des jeunes 	Chansons de Johnny Hallyday  	Cette chanson compte parmi ses grands succès et l'appellation va désormais lui coller à la peau. Les gens m'appellent + TITRE<br>Il en est même qui m'envient<br>Mais ils ne savent pas dans la vie<br>Que parfois je m'ennuie 				
Pour moi la vie va commencer 	Chansons de Johnny Hallyday  	"Ecrite par Jean-Jacques Debout, il s'agit d'une des quatre chansons du film ""D'où viens-tu Johnny ?"" dont il est la vedette. La chanson illustre le retour de Johnny Rivière sur les  lieux de son enfance. En revenant dans ce pays<br>Là où le soleil et le vent<br>Là où mes amis mes parents<br>Avaient gardé mon cœur d'enfant "				
Le Pénitencier 	Chansons de Johnny Hallyday  	"Cette adaptation française de ""The House of the Rising Sun"" des Animals, évoque l'incarcération d'un jeune homme. Bientôt vont se fermer<br>Et c'est là que je finirai ma vie<br>Comme d'autres gars l'ont finie "				
Cheveux longs et idées courtes 	Chansons de Johnny Hallyday  	"Ce titre est la riposte du chanteur à la chanson d'Antoine ""Les Élucubrations d'Antoine"" où au détour d'un couplet, ce dernier propose d'enfermer ""Johnny Hallyday en cage à  Médrano"". Si les mots suffisaient pour tout réaliser<br>Tout en restant assis avec les bras croisés<br>Je sais que dans une cage je serais enfermé<br>Mais c'est une autre histoire que de m'y faire entrer "				
Noir c'est noir 	Chansons de Johnny Hallyday  	"Cette adaptation française du titre ""Black Is Black"" du groupe espagnol Los Bravos, semble, lors de sa sortie, décrire l'état d'esprit du chanteur en proie à de nombreux problèmes personnels et professionnels. Il n'y a plus d'espoir<br>Oui gris c'est gris<br>Et c'est fini, oh, oh, oh, oh "				
Que je t'aime 	Chansons de Johnny Hallyday  	"Cette chanson demeure l'une des chansons favorites du public. C'est à partir de ce titre que des imitateurs ont attribué au chanteur un tic de langage qui consiste à faire commencer ses phrases par un ""Ah que…"". Quand ton premier soupir<br>Se finit dans un cri<br>Quand c'est moi qui dis non<br>Quand c'est toi qui dis oui "				
Oh ! Ma jolie Sarah 	Chansons de Johnny Hallyday  	Cette chanson de 1971, écrite par Philippe Labro, évoque une histoire d'amour vouée à l'échec. C'est affreux, déplaisant, affligeant, désolant<br>Comme nous sommes tous victimes du temps<br>Mais je n'y suis pour rien 				
J'ai un problème 	Chansons de Johnny Hallyday  	Il interprète cette chanson en duo avec Sylvie Vartan, sa première épouse de 1965 à 1980. Si tu n'es pas vraiment l'amour tu y ressembles<br>Quand je m'éloigne toi tu te rapproches un peu 				
La Musique que j'aime 	Chansons de Johnny Hallyday  	Cette chanson évoque les turbulences que son couple avec Sylvie Vartan traverse et les sentiments qu'il éprouve encore pour elle. On peut y entendre une guitare à résonateur (Dobro) utilisée sur une idée de Johnny. Elle vient de là elle vient du blues<br>Les mots ne sont jamais les mêmes<br>Pour exprimer ce qu'est le blues 				
Gabrielle 	Chansons de Johnny Hallyday  	"Cette chanson dont le titre en français est un prénom féminin, est l’adaptation d’une chanson du chanteur anglais Tony Cole intitulée ""The king is dead"". Johnny y associe une gestuelle particulière avec les poings levés et en croix. Dix ans de chaîne sans voir le jour c'était ma peine forçat de l'amour<br>Et j'ai refusé, mourir d'amour enchaîné "				
Requiem pour un fou 	Chansons de Johnny Hallyday  	Cette chanson narre l'histoire d'un homme, rendu fou par amour, qui, ne supportant pas de la perdre, vient de tuer celle qu'il aime. Je vous préviens n'approchez pas<br>Que vous soyez flic ou badaud<br>Je tue celui qui fait un pas<br>Je ne ferai pas de cadeaux 				
J'ai oublié de vivre 	Chansons de Johnny Hallyday  	Cette chanson évoque le fait qu'il donne beaucoup à son public et à son métier, au détriment de sa vie privée. À force de briser dans mes mains<br>Des guitares<br>Sur des scènes violentes<br>Sous des lumières bizarres 				
Ma gueule 	Chansons de Johnny Hallyday  	En 1981, le comédien Sim reprend ce titre dans une version comique avec un texte modifié et adapté à sa physionomie particulière. Quelque chose qui ne va pas ?<br>Elle ne te revient pas ? 				
Le Chanteur abandonné 	Chansons de Johnny Hallyday  	Il s'agit de la première chanson écrite par Michel Berger qui s'inspire de la vision du chanteur seul dans sa loge, quelques instants après sa sortie de scène sous les acclamations de la foule. Il fait le vide dans sa tête<br>Il fait le vide dans son cœur 				
Quelque chose de Tennessee 	Chansons de Johnny Hallyday  	"Cette chanson écrite par Michel Berger, rend hommage au dramaturge américain, auteur de la pièce de théâtre ""La Chatte sur un toit brûlant"". En introduction, Nathalie   Baye récite les derniers mots de Margaret à Brick qui concluent la pièce. Cette volonté de prolonger la nuit<br>Ce désir fou de vivre une autre vie<br>  Ce rêve en nous avec ses mots à lui "				
Rock'n'roll attitude 	Chansons de Johnny Hallyday  	Cette chanson évoque un mode de vie lié au style musical propre à Johnny Hallyday. Lutte contre la vie que tu mènes<br> Lutte pour la musique que tu aimes<br> Et que tu gardes en toi 				
Je te promets 	Chansons de Johnny Hallyday  	D'après les sondages et suite au décès du chanteur en décembre 2017, cette chanson est la chanson de Johnny Hallyday que les Français préfèrent, toutes générations  confondues. J'y crois comme à la terre, j'y crois comme au soleil<br> J'y crois comme un enfant, comme on peut croire au ciel 				
J'oublierai ton nom 	Chansons de Johnny Hallyday  	Chanson interprétée en duo avec Carmel. Le texte pour la partie française est écrit par Jean-Jacques Goldman et la partie anglaise par Michael Jones, les couplets chantés par Johnny sont en français, ceux par Carmel en anglais. TITRE<br> De mille façons<br>  Et cette certitude me fait plus mal encore<br> J'aimais cette blessure<br> C'était toi encore 				
Laura 	Chansons de Johnny Hallyday  	Le texte évoque la fille de Johnny Hallyday et de Nathalie Baye. TITRE + j'aurais tant à apprendre de toi<br> Tous ces mots tendres qu'on sait, moi je ne les sais pas 				
L'Envie 	Chansons de Johnny Hallyday  	A la fin des années 1970, Jean-Jacques Goldman écrit cette chanson et la propose à Michel Sardou qui la refuse. En 1986, Johnny Hallyday est séduit par la puissance et  l'efficacité du texte. Qu'on me donne l'obscurité puis la lumière<br> Qu'on me donne la faim la soif puis un festin 				
Allumer le feu 	Chansons de Johnny Hallyday  	Cette chanson écrite par Zazie et composée par Pascal Obispo et Pierre Jaconelli, a été créée pour ses trois concerts au Stade de France en 1998. Il suffira d'une étincelle<br> D'un rien, d'un geste 				
Sang pour sang 	Chansons de Johnny Hallyday  	Johnny Hallyday a plusieurs fois chanté ce titre en duo avec son fils David, compositeur de la chanson. Au-delà de nos différences<br> Des coups de gueules, des coups de sang<br>  A force d'échanger nos silences<br> Maintenant qu'on est face à face<br> On se ressemble + TITRE 				
Vivre pour le meilleur 	Chansons de Johnny Hallyday  	Cette chanson de la fin des années 90, écrite par Lionel Florence et David Hallyday, insiste sur le fait qu'il faut profiter de la vie au maximum et que l'amour est la chose la plus importante. TITRE<br> Se vouloir pour tout se donner<br>  Plus riche de ne rien garder<br> Que l'amour 				
De l'amour 	Chansons de Johnny Hallyday  	"Cette chanson a été écrite par Christophe Miossec et composée par Yodelice. L'album du même nom, reçoit lors de la cérémonie des Victoires de la musique 2016, la récompense pour le meilleur ""Album de chansons"". J’en avais tant, J’en avais trop pour nous deux<br>  Et je sombre pour nous deux "				
Alice Guy 	Réalisatrices françaises  	La Fée aux choux , Baignade dans un torrent , Sa grande aventure 	Pionnière du cinéma, elle propose à Gaumont, chez qui elle est initialement secrétaire, de tourner de courtes fictions pour soutenir la vente des caméras et projecteurs. Image: <img src=http://www.quizypedia.fr/site_media/images/348/348603319200.jpeg>			
