#separator:tab
#html:true
#tags column:7
Kilogramme 	Les 7 unités de base du système international 	kg Masse 	A partir de mai 2019, cette unité est définie en fonction de la valeur numérique fixée de la constante de Planck. 	Masse d'un litre d'eau 		
Quelle est la durée de la rotation de la Terre ? 	La planète Terre en 10 questions 	23 h 56 min 				
Quelle est la mesure du rayon équatorial de la Terre ? 	La planète Terre en 10 questions 	6 378 km 				
Quelle est la circonférence de la Terre ? 	La planète Terre en 10 questions 	environ 40 000 km 				
Arc de Cupidon 	Anatomie des lèvres 	Ligne dessinée par le dessus de la lèvre supérieure. 				
Commissure 	Anatomie des lèvres 	Point de jonction latérale entre la lèvre inférieure et la lèvre supérieure. 				
Crête philtrale 	Anatomie des lèvres 	Chacune des deux lignes en relief se situant entre le nez et la lèvre supérieure. 				
Éminence commissurale 	Anatomie des lèvres 	Saillie située au-dessus de la commissure des lèvres. 				
Philtrum 	Anatomie des lèvres 	Repli en forme de gouttière qui relie la base du nez à la lèvre supérieure. 				
Vermillon 	Anatomie des lèvres 	"Partie pigmentée qui borde l&#x27;ouverture de la bouche et joint le revêtement cutané externe et le revêtement muqueux interne. "				
Vertèbres cervicales 	Vertèbres du corps humain 	Vertèbres situées au niveau du cou sous le crâne. La première est nommée atlas et la deuxième axis. 7 				
Vertèbres coccygiennes 	Vertèbres du corps humain 	Vertèbres soudées formant le coccyx. 4 généralement 				
Vertèbres lombaires 	Vertèbres du corps humain 	Vertèbres situées dans le bas du dos, entre les vertèbres thoraciques et le sacrum. 5 				
Vertèbres sacrées 	Vertèbres du corps humain 	Vertèbres soudées formant le sacrum. 5 				
Vertèbres thoraciques (ou dorsales) 	Vertèbres du corps humain 	"Vertèbres situées au milieu de la colonne vertébrale et s&#x27;articulent avec les côtes. 12 "				
Bâtonnets 	"Anatomie de l&#x27;œil  "	"Photorécepteurs situés au fond de l&#x27;œil, ne percevant pas les couleurs mais permettant la vision scotopique (nocturne), en noir, blanc et nuances de gris. On en compte environ 100 millions par œil. "				
Choroïde 	"Anatomie de l&#x27;œil  "	"Couche de la paroi du globe oculaire, située entre la sclérotique et la rétine qu&#x27;elle nourrit grâce à son abondante vascularisation. "				
Cônes 	"Anatomie de l&#x27;œil  "	"Photorécepteurs situés au fond de l&#x27;œil, transformant les rayonnements correspondant au rouge, au vert et au bleu et permettant la vision diurne. Chaque œil en compte 3 à 4 millions. "				
Conjonctive 	"Anatomie de l&#x27;œil  "	"Fine membrane transparente couvrant la face interne des paupières, secrétant un liquide aidant à lubrifier l&#x27;œil à chaque clignement de paupière. "				
Cornée 	"Anatomie de l&#x27;œil  "	Membrane fibreuse et transparente, de forme bombée, qui constitue la partie antérieure du globe oculaire. 				
Corps ciliaire 	"Anatomie de l&#x27;œil  "	"Épaississement annulaire de la choroïde supportant le cristallin, formé de cellules musculaires lisses intervenant dans l&#x27;accommodation, et dont la face postérieure sécrète l&#x27;humeur aqueuse. "				
Corps vitré 	"Anatomie de l&#x27;œil  "	"Liquide biologique transparent remplissant la cavité oculaire en arrière du cristallin et qui, avec l&#x27;humeur aqueuse, maintient la pression intra-oculaire et la forme du globe oculaire. "				
Cristallin 	"Anatomie de l&#x27;œil  "	"Lentille biconvexe située derrière l&#x27;iris et reliée aux enveloppes de l&#x27;œil par le corps ciliaire qui, en faisant varier son rayon de courbure, permet l&#x27;accommodation de l&#x27;œil à la distance. "				
Fovéa 	"Anatomie de l&#x27;œil  "	"Zone de la macula située dans le prolongement de l&#x27;axe visuel de l&#x27;œil, où la vision est la plus précise en raison de la concentration maximale de cônes. "				
Humeur aqueuse 	"Anatomie de l&#x27;œil  "	"Ce liquide transparent et incolore maintient la rigidité du globe oculaire. Il permet l&#x27;élasticité du globe oculaire et garde la rétine en place, collée contre le fond du globe oculaire. "				
Iris 	Fleurs des champs et forêts  	Fleur qui tient son nom de la messagère des dieux grecs, associée à l'arc-en-ciel. Iridacées 	<img src=http://www.quizypedia.fr/site_media/images/fleurs/iris.jpg>			botanimaux quizypedia
Macula 	"Anatomie de l&#x27;œil  "	Tache jaune située au fond de l’œil, zone de la rétine caractérisée par une grande concentration de cônes et contenant en son centre la fovéa. 				
Nerf optique 	"Anatomie de l&#x27;œil  "	"Nerf crânien responsable de la transmission des informations sensorielles de l&#x27;œil en direction du cerveau. "				
Orbite 	"Anatomie de l&#x27;œil  "	Cavité du crâne dans laquelle est logé le globe oculaire. 				
Pupille 	"Anatomie de l&#x27;œil  "	"Trou noir situé au centre de l&#x27;iris, par lequel pénètre la lumière. Par une action réflexe de l&#x27;iris, il se dilate ou se rétrécit, réglant alors la quantité de lumière venant frapper la rétine, permettant une image nette, ou protégeant d&#x27;un excès. "				
Rétine 	"Anatomie de l&#x27;œil  "	Membrane fine et transparente tapissant le fond de l’œil, constituée de couches de cellules photoréceptrices, et de couches permettant la transmission de signaux électro-chimiques vers le cerveau par le nerf optique. 				
Sclérotique 	"Anatomie de l&#x27;œil  "	Membrane opaque très résistante, entourant le globe oculaire et formant le &quot;blanc&quot; de l’œil, qui contient la pression interne de l’œil et le protège contre les agressions mécaniques. 				
Tache de Mariotte 	"Anatomie de l&#x27;œil  "	"Partie de la rétine où s&#x27;insère le nerf optique, dépourvue de photorécepteurs et qui constitue donc un point aveugle. "				
Mésologie 	Noms de sciences  	"Science ayant pour objet l&#x27;étude des réactions réciproques de l&#x27;organisme et du milieu. "				
Minéralogie 	Noms de sciences  	Branche de la géologie qui vise à recenser et à définir les espèces minérales. 				
Optique 	Noms de sciences  	Partie de la physique qui traite des lois de la lumière et des phénomènes de la vision. 				
Ornithologie 	Grandes disciplines zoologiques 	Oiseaux : aigles, corbeaux, perroquets... 				botanimaux quizypedia
Palynologie 	Noms de sciences  	Étude scientifique des pollens. 				
Pétrographie 	Noms de sciences  	"Science ayant pour objet la description et l&#x27;analyse des roches. "				
Pétrologie 	Noms de sciences  	"Science qui s&#x27;intéresse à la genèse, aux mécanismes de formation et de transformation des roches. "				
Phycologie 	Noms de sciences  	"Science consacrée à l&#x27;étude des algues. "				
Phytologie 	Noms de sciences  	Étude des plantes. 				
Sismologie 	Noms de sciences  	Étude des séismes et, plus généralement, des divers mouvements du sol. 				
Sémiologie 	Noms de sciences  	Discipline médicale qui étudie les symptômes des maladies. 				
Spéléologie 	Noms de sciences  	Science qui étudie les cavités souterraines ou activité consistant à les visiter. 				
Technologie 	Noms de sciences  	"Étude des outils, des machines, des procédés et des méthodes employés dans les diverses branches de l&#x27;industrie. "				
Topographie 	Noms de sciences  	Science qui permet la mesure et la représentation sur un plan ou une carte des formes et détails visibles sur le terrain. 				
Tribologie 	Noms de sciences  	Partie de la mécanique traitant du frottement et de ses effets. 				
Volcanologie 	Noms de sciences  	Science qui étudie les phénomènes volcaniques. 				
Zootechnie 	Noms de sciences  	Science étudiant les conditions et les méthodes d’élevage et de reproduction des animaux domestiques ainsi que l’amélioration de leurs races. 				
Abaisse-langue 	Équipement du médecin généraliste 	"Instrument utilisé pour permettre l&#x27;examen de la bouche et de la gorge sans être gêné par la langue. "	&lt;img src=http://www.quizypedia.fr/site_media/images/224/224443553308.jpeg&gt;			
Glucomètre 	Équipement du médecin généraliste 	Appareil permettant de mesurer rapidement le taux de glucose dans le sang (la glycémie), le plus souvent sur du sang capillaire. 	<img src=http://www.quizypedia.fr/site_media/images/536/536254804110.jpeg>			
Lampe-stylo 	Équipement du médecin généraliste 	"Ce petit accessoire médical permet d&#x27;établir des diagnostics généraux lors d&#x27;examens ORL de routine, ou pour vérifier les réflexes pupillaires. "	<img src=http://www.quizypedia.fr/site_media/images/556/556756193455.jpeg>			
Marteau à réflexes 	Équipement du médecin généraliste 	"Instrument, pouvant être de modèle Babinski ou Buck, servant à tester les réflexes tendineux et permettant de tester l&#x27;activité neurologique. "	&lt;img src=http://www.quizypedia.fr/site_media/images/935/935812340651.jpeg&gt;			
Négatoscope 	Équipement du médecin généraliste 	Plage lumineuse permettant de lire des radiographies. 	&lt;img src=http://www.quizypedia.fr/site_media/images/358/358179704074.jpeg&gt;			
Otoscope 	Équipement du médecin généraliste 	"Instrument permettant l&#x27;inspection du conduit auditif externe et du tympan. "	&lt;img src=http://www.quizypedia.fr/site_media/images/428/428536366125.jpeg&gt;			
Pèse-bébé 	Équipement du médecin généraliste 	Instrument utilisé pour mesurer le poids des nourrissons. 	&lt;img src=http://www.quizypedia.fr/site_media/images/078/078937020753.jpeg&gt;			
Pèse-personne 	Équipement du médecin généraliste 	"Type de balance destiné à indiquer la masse d&#x27;une personne debout, immobile sur un plateau. "	&lt;img src=http://www.quizypedia.fr/site_media/images/733/733428360425.jpeg&gt;			
Spiromètre 	Équipement du médecin généraliste 	"Instrument permettant de mesurer les capacités pulmonaires d&#x27;un individu. "	&lt;img src=http://www.quizypedia.fr/site_media/images/721/721070542089.jpeg&gt;			
Stéthoscope 	Équipement du médecin généraliste 	"Instrument acoustique servant pour l&#x27;auscultation, c’est-à-dire l&#x27;écoute des sons internes du corps. "	&lt;img src=http://www.quizypedia.fr/site_media/images/909/909598184678.jpeg&gt;			
Tensiomètre 	Équipement du médecin généraliste 	Appelé aussi sphygmomanomètre, cet appareil mesure la pression artérielle. 	&lt;img src=http://www.quizypedia.fr/site_media/images/618/618559096021.jpeg&gt;			
Thermomètre 	Équipement du médecin généraliste 	"Instrument servant à connaître la température corporelle d&#x27;un individu. "	&lt;img src=http://www.quizypedia.fr/site_media/images/557/557016819805.jpeg&gt;			
Acné 	Pathologies et lésions de la peau  	"Maladie de la peau due à une inflammation des glandes sébacées. Elle survient lors de modifications hormonales, en particulier au moment de l&#x27;adolescence. "				
Couperose 	Pathologies et lésions de la peau  	Maladie cutanée qui se manifeste par des rougeurs chroniques au niveau du nez, des joues, parfois aussi au niveau du menton et du front. Aussi appelée rosacée. 				
Eczéma 	Pathologies et lésions de la peau  	Maladie caractérisée par des démangeaisons et une rougeur de la peau. Elle peut être &quot;atopique&quot;, &quot;nummulaire&quot; ou &quot;de contact&quot;. 				
Érythème 	Pathologies et lésions de la peau  	"Lésion très courante caractérisée par une rougeur pouvant être diffuse ou localisée. Mot issu d&#x27;un mot grec signifiant &quot;rouge&quot;. "				
Escarre 	Pathologies et lésions de la peau  	"Lésion cutanée d&#x27;origine ischémique liée à une compression des tissus mous entre un plan dur et les saillies osseuses. Aussi appelée plaie de lit. "				
Gale 	Pathologies et lésions de la peau  	Maladie infectieuse de la peau causée par un parasite de type acarien microscopique, le sarcopte. Aussi appelée scabiose. 				
Herpès 	Pathologies et lésions de la peau  	"Maladie virale et contagieuse, caractérisée par des crises d&#x27;éruption vésiculeuse de boutons groupés. Elle porte un nom issu d&#x27;un mot grec signifiant &quot;ramper&quot;. "				
Impétigo 	Pathologies et lésions de la peau  	Infection cutanée superficielle bactérienne, due à un streptocoque ou à un staphylocoque. Peut être qualifié de &quot;bulleux&quot; ou de &quot;miliaire&quot;. 				
Lèpre 	Pathologies et lésions de la peau  	Maladie qui touche les nerfs périphériques, la peau et les muqueuses, et provoquant des infirmités sévères. Aussi appelée maladie de Hansen. 				
Mélanome 	Pathologies et lésions de la peau  	Cancer de la peau ou des muqueuses, développé aux dépens des mélanocytes. 				
Psoriasis 	Pathologies et lésions de la peau  	"Maladie inflammatoire de la peau pouvant être &quot;en plaques&quot; ou &quot;en gouttes&quot;. Son nom, d&#x27;origine grecque, signifie &quot;éruption galeuse&quot;. "				
Purpura 	Pathologies et lésions de la peau  	Lésion hémorragique, de couleur rouge à pourpre, due à une extravasation de sang dans le derme. 				
Scarlatine 	Pathologies et lésions de la peau  	Maladie infectieuse de la peau due à la bactérie Streptococcus pyogenes, caractérisée par une éruption cutanée et buccale. Aussi appelée &quot;deuxième maladie&quot;. 				
Urticaire 	Pathologies et lésions de la peau  	"Inflammation de la peau caractérisée par un œdème dermique. Son nom dérive d&#x27;un mot latin signifiant &quot;ortie&quot;. "				
Vitiligo 	Pathologies et lésions de la peau  	"Maladie caractérisée par des taches blanches  sur la peau, de dimension, d&#x27;aspect et de localisation variables. Aussi appelé leucodermie ou achromie. "				
Zona 	Pathologies et lésions de la peau  	"Affection virale, due au virus de l&#x27;herpes zoster, le même virus que la varicelle. Les trois principales formes sont les formes intercostale, ophtalmique et otitique. "				
Aponévrose plantaire 	Anatomie du pied 	"Membrane fibreuse très épaisse localisée à la partie plantaire du pied. Elle est de forme triangulaire et s&#x27;insère à la partie postérieure du pied sur le calcanéum. "				
Astragale (talus) 	Anatomie du pied 	"Os de la partie postérieure du pied. Il est entouré du tibia et du péroné en haut, et du calcanéum, os du talon, en bas. Il sert à la flexion et l&#x27;extension de la cheville. "				
Calcanéum (calcanéus) 	Anatomie du pied 	"Os le plus volumineux du tarse, ayant la forme d&#x27;un parallélépipède plus haut que large, situé sous le talus. "				
Cuboïde 	Anatomie du pied 	Os du tarse, du côté externe du cou-de-pied, en avant du calcanéum. 				
Hallux 	Anatomie du pied 	Gros orteil. 				
Métatarse 	Anatomie du pied 	Ensemble des os du pied entre le talon et les phalanges des orteils. 				
Os naviculaire 	Anatomie du pied 	Os parfois appelé scaphoïde tarsien. Il fait partie du tarse antérieur et doit son nom à sa forme de bateau. 				
Tarse 	Anatomie du pied 	"Groupe de sept os articulés du pied, situés entre l&#x27;extrémité inférieure des os longs de la jambe et le métatarse. "				
Abcès 	Pathologies  	Accumulation de pus, sous la peau ou dans un organe. 				
Adénome 	Pathologies  	"Augmentation anormale, mais peu grave, du volume d&#x27;une glande. "				
Allergie 	Pathologies  	Réaction anormale de l’organisme à une substance ou un microbe. 				
Amyotrophie 	Pathologies  	Diminution progressive du volume et de la force d’un muscle. 				
Anémie 	Pathologies  	Diminution anormale du nombre des globules rouges. 				
Anévrisme 	Pathologies  	"Maladie d&#x27;une artère dont la paroi s&#x27;affaiblit. "				
Angine 	Pathologies  	Irritation de la gorge qui donne une impression de resserrement en avalant, associée à des douleurs et de la fièvre. 				
Aplasie 	Pathologies  	"Arrêt du développement et du fonctionnement d&#x27;un organe. "				
Arthrose 	Pathologies  	Usure progressive et douloureuse des articulations. 				
Asthme 	Pathologies  	"Maladie des poumons due à un rétrécissement du passage de l&#x27;air dans les bronches. C&#x27;est souvent la conséquence d&#x27;une allergie. "				
Athérosclérose 	Pathologies  	Maladie des artères due à un durcissement de la paroi et au dépôt de cholestérol et de fibres, ce qui peut la boucher. 				
Accident vasculaire cérébral (AVC) 	Pathologies  	Maladie, survenant de façon brutale, provoquée par une anomalie de la circulation du sang dans une partie du cerveau. 				
Maladie de Basedow 	Pathologies  	Maladie due à une inflammation de la glande thyroïde. Elle entraîne des problèmes cardiaques, un amaigrissement et une grande nervosité. 				
Blennorragie 	Pathologies  	"Maladie infectieuse qui se transmet par les relations sexuelles. Elle est très douloureuse chez l&#x27;homme au moment d&#x27;uriner. Chez la femme, elle peut passer inaperçue. "				
Botulisme 	Pathologies  	Maladie survenant chez des personnes qui ont mangé des conserves ou des salaisons mal préparées. Elle provoque des paralysies souvent mortelles. 				
Bradycardie 	Pathologies  	Ralentissement du rythme du cœur. 				
Bronchiolite 	Pathologies  	"Inflammation des ramifications des bronches qui gonflent et empêchent l&#x27;air d&#x27;aller au fond des poumons. C&#x27;est une maladie fréquente chez les bébés, parfois grave. "				
Bronchite 	Pathologies  	"Inflammation virale d&#x27;un organe respiratoire déclenchant une toux, d&#x27;abord sèche, s&#x27;accompagnant ensuite de crachats. "				
Brucellose 	Pathologies  	"Maladie infectieuse qui atteint les animaux de la ferme, mais peut se transmettre à l&#x27;homme, chez qui elle provoque une fièvre de longue durée. "				
Bursite 	Pathologies  	Inflammation et gonflement de la poche qui entoure une articulation due à des efforts physiques excessifs. 				
Cachexie 	Pathologies  	Amaigrissement très important et grande faiblesse survenant au cours d’une maladie grave. 				
Calcul 	Pathologies  	"Concrétion pierreuse qui se forme par précipitation de certains composants de la bile ou de l&#x27;urine. On appelle lithiase son processus de formation. "				
Cancer 	Pathologies  	Maladie provoquée par la transformation de cellules qui deviennent anormales et prolifèrent de façon excessive. Ces cellules déréglées finissent parfois par former une masse appelée tumeur maligne. 				
Candidose 	Pathologies  	Mycose due à un champignon microscopique. Elle atteint la bouche, le tube digestif et le sexe. Celle touchant la bouche des bébés est appelée &quot;muguet&quot;. 				
Carcinome 	Pathologies  	Famille de cancers de la peau et de certains organes comme les glandes ou les poumons. 				
Maladie du charbon 	Pathologies  	"Maladie causée par les spores d&#x27;une bactérie et pouvant être cutanée, gastro-intestinale ou respiratoire , ces spores ont déjà été utilisées par des bio-terroristes. "				
Choc anaphylactique 	Pathologies  	"Réaction allergique brutale de l&#x27;organisme. "				
Choléra 	Pathologies  	Maladie caractérisée par des diarrhées brutales menant à une sévère déshydratation , la contamination se fait souvent via des eaux souillées. 				
Cirrhose 	Pathologies  	Maladie du foie qui aboutit à sa destruction progressive. 				
Condylome 	Pathologies  	Petite tumeur localisée sur la muqueuse génitale ou anale. 				
Coqueluche 	Pathologies  	Maladie longue (4 à 8 semaines), caractérisée par de violentes quintes de toux. 				
Coxarthrose 	Pathologies  	"Usure progressive et douloureuse de l&#x27;articulation de la hanche. "				
Maladie de Crohn 	Pathologies  	Maladie auto-immune des intestins due à une inflammation durable. 				
Cyanose 	Pathologies  	"Coloration anormale bleutée de la peau, due à l&#x27;oxygénation insuffisante du sang. "				
Cyphose 	Pathologies  	Déviation de la colonne vertébrale qui rend le dos convexe (parfois avec une bosse). 				
Cystite 	Pathologies  	Irritation de la vessie généralement due à une infection des urines. 				
Diabète 	Pathologies  	"Maladie chronique caractérisée par la présence d&#x27;un excès de sucre dans le sang appelé hyperglycémie. "				
Diphtérie 	Pathologies  	Grave maladie due à un microbe très contagieux. Elle atteint notamment la gorge et le larynx. Sans traitement, elle provoque des étouffements mortels. 				
Drépanocytose 	Pathologies  	"Maladie affectant l&#x27;hémoglobine des globules rouges qui entraîne des douleurs violentes dans le ventre ou les articulations. "				
Maladie de Duchenne 	Pathologies  	"Maladie génétique des muscles apparaissant dès la naissance et entraînant une paralysie des jambes et une maladie du cœur souvent mortelle à l&#x27;âge adulte. "				
Dysenterie 	Pathologies  	Maladie infectieuse du côlon qui provoque des diarrhées très importantes et très fréquentes. 				
Dyspepsie 	Pathologies  	"Ensemble de symptômes de douleur ou de malaise épigastrique dont l’origine se situerait au niveau de l&#x27;estomac ou des structures proches. "				
Dyspnée 	Pathologies  	"Sensation subjective et consciente de mal respirer dont l&#x27;origine est très variable. "				
Éclampsie 	Pathologies  	"Crise convulsive généralisée survenant chez une femme enceinte dans un contexte d&#x27;hypertension gravidique. "				
Embolie 	Pathologies  	"Obstruction brutale d&#x27;un vaisseau, le plus souvent d&#x27;une artère, par la migration d&#x27;un corps étranger véhiculé par la circulation sanguine. "				
Emphysème 	Pathologies  	Maladie caractérisée par une destruction progressive et irréversible des alvéoles pulmonaires. 				
Endométriose 	Pathologies  	"Maladie de la partie intérieure de l&#x27;utérus qui accueille l&#x27;ovule lorsque celui-ci est fécondé. Elle provoque douleurs et infertilité. "				
Énurésie 	Pathologies  	"Émission involontaire et inconsciente d&#x27;urine. "				
Amalgame 	Vocabulaire du dentiste  	Alliage de mercure, argent, cuivre et étain servant aux obturations de cavités dentaires. 				
Avulsion 	Vocabulaire du dentiste  	"Extraction d&#x27;une dent. "				
Bridge 	Vocabulaire du dentiste  	Prothèse dentaire fixée sur les dents voisines à une ou plusieurs dents manquantes. 				
Carie 	Vocabulaire du dentiste  	Attaque des tissus durs de la dent par des agents bactériens. 				
Céramique 	Vocabulaire du dentiste  	Porcelaine à base de silicate d’alumine employé en prothèse dentaire pour des éléments esthétiques. 				
Couronne 	Vocabulaire du dentiste  	Dent artificielle creuse qui sert à recouvrir une dent abîmée ou cariée. 				
Davier 	Vocabulaire du dentiste  	Pince utilisée pour extraire une dent. 				
Détartrage 	Vocabulaire du dentiste  	"Action consistant à enlever de la matière qui s&#x27;est accumulée sur les dents. "				
Dévitalisation 	Vocabulaire du dentiste  	Traitement qui vise à retirer la partie intérieure de la dent et des racines. 				
Excavateur 	Vocabulaire du dentiste  	Instrument à double extrémité utilisé pour creuser la dentine. 				
Curette 	Vocabulaire du dentiste  	"Instrument utilisé pour racler les dépôts de tartre de l&#x27;émail des dents. "				
Dentier 	Vocabulaire du dentiste  	"Prothèse qui peut s&#x27;enlever, et qui remplace généralement plusieurs dents. "				
Fraise 	Vocabulaire du dentiste  	Mèche métallique activée par un instrument dentaire rotatif comme une turbine. 				
Inlay 	Vocabulaire du dentiste  	Prothèse comblant l’intérieur d’une dent cassée ou cariée. 				
Pivot 	Vocabulaire du dentiste  	Pièce métallique réalisée sous la couronne pour améliorer la résistance de la dent. 				
Plombage 	Vocabulaire du dentiste  	Remplissage, avec un amalgame dentaire de la cavité d’une dent cariée. 				
Scialytique 	Vocabulaire du dentiste  	"Petit projecteur de lumière utilisé pour bien visualiser l&#x27;intérieur de la bouche. "				
Souffleur 	Vocabulaire du dentiste  	Outil servant à enlever les débris et à aspirer la salive. 				
Spatule 	Vocabulaire du dentiste  	Outil permettant de préparer des pansements provisoires. 				
Tire-nerf 	Vocabulaire du dentiste  	"Outil d&#x27;extraction du contenu d’un canal radiculaire. "				
Hypatie 	Des femmes scientifiques 	"Philosophe néoplatonicienne, astronome et mathématicienne grecque. On lui doit un commentaire sur les Arithmétiques de Diophante d&#x27;Alexandrie et un traité sur les coniques. "				
Émilie du Châtelet 	Des femmes scientifiques 	Femme de lettres, mathématicienne et physicienne française, figure des Lumières. Elle est renommée pour sa traduction en français des Principia Mathematica de Newton et a aussi contribué à diffuser en France l'œuvre physique de Leibniz. 				
Sophie Germain 	Des femmes scientifiques 	Cette physicienne et mathématicienne française donne son nom à des nombres premiers lui permettant de résoudre certains cas du grand théorème de Fermat. 				
Ada Lovelace 	Des femmes scientifiques 	"Mathématicienne anglaise dont on considère qu&#x27;elle a écrit le premier programme informatique de l&#x27;histoire. "				
Marie Curie 	Des femmes scientifiques 	"Première femme titulaire d&#x27;une chaire à la Sorbonne, cette Française découvrit la radioactivité du thorium, identifia le polonium et isola le radium. Elle reçut le Nobel de physique en 1903 et le Nobel de chimie en 1911. "				
Maria Montessori 	Des femmes scientifiques 	"Médecin et pédagogue italienne célèbre pour sa pédagogie reposant sur l&#x27;éducation sensorielle et kinesthésique de l&#x27;enfant. "				
Lise Meitner 	Des femmes scientifiques 	"Physicienne autrichienne qui joua notamment un rôle majeur dans la découverte de la fission nucléaire Elle est souvent citée comme l&#x27;un des cas les plus flagrants de scientifiques injustement ignorés par le comité Nobel. "				
Irène Joliot-Curie 	Des femmes scientifiques 	"Nobel de chimie pour la découverte de la radioactivité induite et de la radioactivité artificielle, elle a été en 1936 une des trois premières femmes dans un gouvernement en France, en tant que sous-secrétaire d&#x27;État à la Recherche scientifique. "				
Hedy Lamarr 	Des femmes scientifiques 	Outre sa carrière au cinéma, elle a marqué les sciences des télécommunications en inventant un moyen de coder des transmissions utilisé actuellement pour le GPS, les liaisons chiffrées militaires ou dans certaines techniques Wi-Fi. 				
Rosalind Franklin 	Des femmes scientifiques 	"Physicochimiste britannique, pionnière de la biologie moléculaire, elle formule la structure hélicoïdale de l&#x27;ADN, découverte spoliée par Watson et Crick qui accèdent à son travail. "				
Mary Jackson 	Des femmes scientifiques 	"Première ingénieure aéronautique afro-américaine de la Nasa, qu’elle a rejoint en 1951. Son histoire est relatée dans le livre et le film intitulés &quot;Les Figures de l&#x27;ombre&quot;. "				
AB- 	Particularités des groupes sanguins 	Groupe sanguin le plus rare. 				
AB+ 	Particularités des groupes sanguins 	"Les personnes de ce groupe peuvent recevoir du sang de tous les groupes sanguins, on l&#x27;appelle &quot;receveur universel&quot;. "				
O- 	Particularités des groupes sanguins 	"Groupe sanguin destiné à tout le monde, on l&#x27;appelle &quot;donneur universel&quot;. On utilise ce groupe dans les situations d&#x27;urgence. "				
O+ 	Particularités des groupes sanguins 	Groupe sanguin le plus répandu dans le monde. 				
Alêne 	Des outils  	Poinçon qui sert à percer le cuir afin de préparer le passage du fil. 	"<img src=""http://www.quizypedia.fr/site_media/images/718/718060787018.jpeg"">"			
Baratte 	Des outils  	Appareil dans lequel on agite la crème du lait pour obtenir le beurre. 	"<img src=""http://www.quizypedia.fr/site_media/images/240/240718830573.jpeg"">"			
Barre à mine 	Des outils  	Outil en fer servant à creuser des trous dans la roche pour y placer des charges explosives. 	&lt;img src=http://www.quizypedia.fr/site_media/images/466/466121666460.jpeg&gt;			
Batée 	Des outils  	"Auge circulaire peu profonde servant au lavage des matériaux et à la séparation des minéraux les plus denses (paillettes d&#x27;or). "	&lt;img src=http://www.quizypedia.fr/site_media/images/723/723974761200.jpeg&gt;			
Boucharde 	Des outils  	Marteau de tailleur de pierre, à deux têtes carrées couvertes de petites pyramides, ou pointes-de-diamant. 	"<img src=""http://www.quizypedia.fr/site_media/images/468/468137055729.jpeg"">"			
Burin 	Des outils  	Instrument d'acier utilisé pour ciseler ou graver des métaux durs. 	"<img src=""http://www.quizypedia.fr/site_media/images/721/721264050403.jpeg"">"			
Chaîne d’arpenteur 	Des outils  	Instrument de mesure ancien de 10 mètres de long et composé de tiges métalliques reliées. Il servait principalement pour mesurer la superficie de terres agricoles. 	"<img src=""http://www.quizypedia.fr/site_media/images/000/000736457183.jpeg"">"			
Cric 	Des outils  	Appareil de levage utilisé notamment pour les ateliers de réparation automobile. 	&lt;img src=http://www.quizypedia.fr/site_media/images/039/039356027748.jpeg&gt;			
Diable 	Des outils  	"Outil de levage et de transport de charges, à la forme d&#x27;un petit chariot muni de roues basses. "	&lt;img src=http://www.quizypedia.fr/site_media/images/989/989375049677.jpeg&gt;			
Doloire 	Des outils  	Sorte de hache utilisée auparavant pour amincir ou régulariser l'épaisseur d'une pièce de cuir ou de bois. 	"<img src=""http://www.quizypedia.fr/site_media/images/359/359705208034.jpeg"">"			
Candi 	Vocabulaire du sucre 	"Se dit d&#x27;un sucre en gros cristaux, obtenu par cristallisation lente du sirop. "				
Caramel 	Vocabulaire du sucre 	Produit aromatique provenant de la cuisson du sucre. 				
Cassonade 	Vocabulaire du sucre 	Sucre cristallisé roux, extrait directement du jus de la canne à sucre. 				
Édulcorant 	Vocabulaire du sucre 	"Substance d&#x27;origine naturelle ou de synthèse donnant une saveur sucrée. "				
Fructose 	Vocabulaire du sucre 	"Sucre présent dans l&#x27;organisme et dans les fruits. "				
Glucose 	Vocabulaire du sucre 	"Glucide à six atomes de carbone, sucre très répandu dans la nature, source d&#x27;énergie de l&#x27;organisme. "				
Lactose 	Vocabulaire du sucre 	Sucre présent dans le lait et les produits laitiers. 				
Manne 	Vocabulaire du sucre 	Exsudation sucrée provenant de différents végétaux. C'est aussi la Nourriture miraculeuse envoyée aux Hébreux dans le désert.				
Mélasse 	Vocabulaire du sucre 	Sirop visqueux, incristallisable, constituant le résidu de la fabrication du sucre à partir de la betterave sucrière ou de la canne à sucre. 				
Pastillage 	Vocabulaire du sucre 	Pâte sucrée non comestible utilisée comme décor dans la confiserie. 				
Saccharose 	Vocabulaire du sucre 	Nom scientifique du sucre de canne ou de betterave. 				
Vesou 	Vocabulaire du sucre 	Jus qui sort de la canne à sucre écrasée. 				
