#separator:tab
#html:true
#tags column:7
Vercors 	Régions naturelles de France  	Dans l'est de la Drôme et le sud-ouest de l'Isère 	Ce plateau, culminant à 2341 mètres au Grand Veymont, est bordé d'impressionnantes falaises qui ont favorisé l'implantation d'un maquis sous l'Occupation. 			
Trondheim <img src=https://www.quizypedia.fr/site_media/images/045/045716059061.jpeg>	Villes de Norvège 	Troisième ville la plus peuplée, elle est située au centre du pays. Centre universitaire et portuaire, elle accueille le plus célèbre club de football du pays, le Rosenborg. 180 000 habitants 				
Stavanger <img src=https://www.quizypedia.fr/site_media/images/837/837011845839.jpeg>	Villes de Norvège 	Quatrième ville la plus peuplée, elle est située dans le sud-ouest du pays. Ville portuaire, elle est le centre de l'industrie pétrolière norvégienne. 130 000 habitants 				
Kristiansand <img src=https://www.quizypedia.fr/site_media/images/758/758818861367.jpeg>	Villes de Norvège 	Ville la plus méridionale du pays, elle doit son nom à son fondateur, le roi danois Christian IV. 86 000 habitants 				
Lillehammer <img src=https://www.quizypedia.fr/site_media/images/584/584547606170.jpeg>	Villes de Norvège 	Petite ville du centre de la Norvège, elle est célèbre pour avoir accueilli les Jeux olympiques d'hiver en 1994. 27 000 habitants 				
Narvik <img src=https://www.quizypedia.fr/site_media/images/644/644481032051.jpeg>	Villes de Norvège 	Ville portuaire située au-delà du cercle polaire, elle a été fondée pour permettre l'acheminement du fer suédois. Célèbre pour la tentative de débarquement allié en 1940. 14 000 habitants 				
Hammerfest <img src=https://www.quizypedia.fr/site_media/images/414/414810870087.jpeg>	Villes de Norvège 	Petite localité du nord du pays, ville de plus de 10 000 habitants la plus septentrionale au monde. 10 000 habitants 				
Göteborg <img src=https://www.quizypedia.fr/site_media/images/724/724325672683.jpeg>	Villes de Suède 	Deuxième ville de Suède, elle est un centre industriel et portuaire important. Elle est située à mi-chemin entre Oslo et Copenhague. 545 000 habitants 				
Helsingborg <img src=https://www.quizypedia.fr/site_media/images/148/148769823056.jpeg>	Villes de Suède 	Cette petite ville du sud de la Suède est située sur la partie la plus étroite du détroit d'Oresund, à seulement 4 km de la ville danoise d'Elseneur. 100 000 habitants 				
Kiruna <img src=https://www.quizypedia.fr/site_media/images/214/214523592197.jpeg>	Villes de Suède 	Cette petite ville de Laponie suédoise possède encore à ce jour la plus grande mine de fer du monde. 20 000 habitants 				
Linköping <img src=https://www.quizypedia.fr/site_media/images/865/865390562357.jpeg>	Villes de Suède 	Cette ville industrielle et universitaire est également le centre de l'industrie aéronautique suédoise (SAAB). 150 000 habitants 				
Malmö <img src=https://www.quizypedia.fr/site_media/images/638/638033794148.jpeg>	Villes de Suède 	Troisième ville de Suède, chef-lieu de Scanie, elle n'est séparée de Copenhague que par un pont. On y trouve aussi le plus haut gratte-ciel de Scandinavie, la Turning Torso. 300 000 habitants 				
Stockholm <img src=https://www.quizypedia.fr/site_media/images/023/023772046746.jpeg>	Villes de Suède 	Capitale et plus grande ville de Suède, elle est constituée de plusieurs îles, au bord de la Baltique. 900 000 habitants 				
Uppsala <img src=https://www.quizypedia.fr/site_media/images/757/757977809434.jpeg>	Villes de Suède 	Située dans le centre du pays, elle est la quatrième plus grande ville et abrite une célèbre faculté de sciences agricoles : 40% de sa population est constituée d'étudiants. 200 000 habitants 				
Namur <img src=https://www.quizypedia.fr/site_media/images/232/232690036205.jpeg>	Villes de Belgique 	111 000 habitants (commune) Située au confluent de la Meuse et de la Sambre, cette petite ville est aujourd'hui la capitale de la Région Wallonne et abrite l'Elysette, siège du Parlement wallon. 				
Bruges <img src=https://www.quizypedia.fr/site_media/images/193/193982670682.jpeg>	Villes de Belgique 	"118 000 habitants (commune) Chef-lieu de la province de Flandre-Occidentale, ce bijou de petite ville est surnommé ""la Venise du Nord"" en raison des nombreux canaux qui la traversent. "				
Bruxelles <img src=https://www.quizypedia.fr/site_media/images/622/622226033064.jpeg>	Villes de Belgique 	178 000 habitants (commune) Capitale de la Belgique, cette ville est célèbre pour sa Grand Place, l'Atomium et le Manneken-Pis. Elle est aussi le siège des institutions européennes. 				
Charleroi <img src=https://www.quizypedia.fr/site_media/images/092/092651409511.jpeg>	Villes de Belgique 	"205 000 habitants (commune) Centre industriel wallon, cette ville située sur la Sambre fut la capitale du ""Pays Noir"" en raison de sa situation centrale dans le grand bassin houiller wallon. "				
Gand <img src=https://www.quizypedia.fr/site_media/images/204/204846772448.jpeg>	Villes de Belgique 	254 000 habitants (commune) Ville natale de Charles Quint, cette ville, située au confluent de l'Escaut et de la Lys, est le chef-lieu de la Flandre-Orientale. 				
Liège <img src=https://www.quizypedia.fr/site_media/images/134/134458428051.jpeg>	Villes de Belgique 	205 000 habitants (commune) Cette ville, située au confluent de la Meuse et de l'Ourthe, est la plus grande ville de Wallonie. Au Moyen Âge, elle fut la capitale d'une principauté éponyme. 				
Louvain <img src=https://www.quizypedia.fr/site_media/images/120/120365784749.jpeg>	Villes de Belgique 	98 000 habitants (commune) Chef-lieu de la province du Brabant Flamand, cette ville universitaire héberge en effet la plus vieille université de Belgique. 				
Malines <img src=https://www.quizypedia.fr/site_media/images/268/268521010206.jpeg>	Villes de Belgique 	83 000 habitants (commune) Située à égale distance de Bruxelles et d'Anvers, cette ville héberge le seul archi-diocèse de Belgique. 				
Mons <img src=https://www.quizypedia.fr/site_media/images/956/956199969397.jpeg>	Villes de Belgique 	95 000 habitants (commune) Chef-lieu de la province du Hainaut, cette ville est située à proximité de la France. Elle a été choisie comme capitale européenne de la culture pour l'année 2015. 				
Anvers <img src=https://www.quizypedia.fr/site_media/images/748/748993475364.jpeg>	Villes de Belgique 	515 000 habitants (commune) La ville des diamantaires est située près de l'embouchure de l'Escaut. Elle est l'un des plus grands ports du monde. 				
Londres <img src=https://www.quizypedia.fr/site_media/images/554/554237838751.jpeg>	Villes du Royaume-Uni 	Capitale et plus grande ville du pays, cette ville située sur la Tamise est également une plateforme financière internationale. Seule ville à ce jour à avoir organisé les Jeux olympiques à trois reprises. 8 250 000 habitants 				
Birmingham <img src=https://www.quizypedia.fr/site_media/images/031/031479930658.jpeg>	Villes du Royaume-Uni 	"Deuxième ville économique du pays, cette ville est située dans les Midlands de l'Ouest. Ses habitants sont souvent appelés ""Brummies"". 1 085 000 habitants "				
Glasgow <img src=https://www.quizypedia.fr/site_media/images/993/993969707798.jpeg>	Villes du Royaume-Uni 	Ville la plus peuplée d'Écosse, elle est située à l'ouest des Lowlands. Elle est arrosée par la Clyde. Célèbre pour ses deux clubs de football, les Celtics et les Rangers. 590 000 habitants 				
Manchester <img src=https://www.quizypedia.fr/site_media/images/984/984862251708.jpeg>	Villes du Royaume-Uni 	"Grande ville industrielle et culturelle du centre de l'Angleterre, elle est également connue pour ses deux célèbres équipes de football, ""United"" et ""City"". Ses habitants s'appellent les Mancuniens. 465 000 habitants "				
Édimbourg <img src=https://www.quizypedia.fr/site_media/images/864/864627306188.jpeg>	Villes du Royaume-Uni 	Capitale de l'Écosse et siège du Parlement écossais, cette ville côtière de l'est du pays est dominée par un imposant château. Elle accueille une des plus prestigieuses universités du monde. 440 000 habitants 				
Liverpool <img src=https://www.quizypedia.fr/site_media/images/951/951324113911.jpeg>	Villes du Royaume-Uni 	"Ville portuaire située dans l'estuaire de la Mersey, cette cité industrielle est liée aux Beatles et à son équipe de football dont les joueurs sont surnommés ""Reds"". 435 000 habitants "				
Leeds <img src=https://www.quizypedia.fr/site_media/images/915/915459551127.jpeg>	Villes du Royaume-Uni 	Principale ville du Yorkshire, cette ancienne cité lainière, reconvertie vers l'industrie légère, partage un aéroport international avec la ville de Bradford. 430 000 habitants 				
Sheffield <img src=https://www.quizypedia.fr/site_media/images/776/776574662158.jpeg>	Villes du Royaume-Uni 	Ville du sud du Yorkshire, située au confluent du Don et de la Sheaf - d'où elle tire son nom - cette cité doit sa prospérité à la sidérurgie. C'est également entre ses murs que fut inventé l'acier inoxydable. 430 000 habitants 				
Leicester <img src=https://www.quizypedia.fr/site_media/images/984/984323068087.jpeg>	Villes du Royaume-Uni 	Ville située tout à fait au centre de l'Angleterre, dans le Leicestershire. 345 000 habitants 				
Coventry <img src=https://www.quizypedia.fr/site_media/images/963/963426439816.jpeg>	Villes du Royaume-Uni 	Cette ville des Midlands de l'Ouest est tristement célèbre pour avoir été la cible d'un raid criminel de l'aviation nazie le 14 novembre 1940. 310 000 habitants 				
Cardiff <img src=https://www.quizypedia.fr/site_media/images/182/182167250752.jpeg>	Villes du Royaume-Uni 	Cette cité est la capitale et la plus grande ville du Pays de Galles. 305 000 habitants 				
Belfast <img src=https://www.quizypedia.fr/site_media/images/379/379298783107.jpeg>	Villes du Royaume-Uni 	Cette cité est la capitale et la plus grande ville d'Irlande du Nord. 275 000 habitants 				
Tokyo <img src=https://www.quizypedia.fr/site_media/images/047/047454950439.jpeg>	Villes du Japon 	Cette ville, autrefois appelée Edo, est la capitale du Japon. Elle est au cœur de l'agglomération la plus peuplée au monde. 				
Yokohama <img src=https://www.quizypedia.fr/site_media/images/185/185961659521.jpeg>	Villes du Japon 	Cette ville, capitale de la préfecture de Kanagawa, est la deuxième ville la plus peuplée du Japon. Elle est située au bord de la baie de Tokyo. 				
Osaka <img src=https://www.quizypedia.fr/site_media/images/229/229491380968.jpeg>	Villes du Japon 	Cette ville, la troisième la plus peuplée du Japon, est située au bord de l'océan Pacifique, au fond d'une baie qui porte son nom. Elle abrite l'ancienne ville de Naniwa-kyo, ancienne capitale du Japon. 				
Nagoya <img src=https://www.quizypedia.fr/site_media/images/055/055485139757.jpeg>	Villes du Japon 	Cette ville, capitale de la préfecture d'Aichi, est la quatrième ville la plus peuplée du Japon. Elle se trouve sur la côte Pacifique, au bord de la baie d'Ise. 				
Sapporo <img src=https://www.quizypedia.fr/site_media/images/620/620253416476.jpeg>	Villes du Japon 	Cette ville, traversée par la rivière Toyohira, est la ville la plus peuplée de l'île d'Hokkaido. Elle a accueilli les Jeux olympiques d'hiver en 1972. 				
Kobe <img src=https://www.quizypedia.fr/site_media/images/837/837441076608.jpeg>	Villes du Japon 	"Cette ville, dont le nom signifie ""porte des dieux"", est la capitale de la préfecture de Hyogo. Son nom est associé à une variété de viande de bœuf très réputée. "				
Fukuoka <img src=https://www.quizypedia.fr/site_media/images/337/337809580349.jpeg>	Villes du Japon 	Il s'agit de la plus grande ville de l'île de Kyushu. Elle a fusionné avec la ville d'Hakata en 1889. 				
Kyoto <img src=https://www.quizypedia.fr/site_media/images/209/209944686233.jpeg>	Villes du Japon 	Cette ville, située dans la région du Kansai, a été la capitale impériale du Japon de 794 à 1868. Il s'agit du cœur culturel et religieux du pays. 				
Hiroshima <img src=https://www.quizypedia.fr/site_media/images/935/935706485966.jpeg>	Villes du Japon 	Cette ville, située dans le sud de l'île de Honshu, bordée par la mer de Seto, a été bombardée le 6 août 1945 par les États-Unis. 				
Nagasaki <img src=https://www.quizypedia.fr/site_media/images/630/630681582962.jpeg>	Villes du Japon 	"Cette ville, dont le nom signifie ""longue pointe"", se situe sur l'île de Kyushu. Elle a été bombardée par les États-Unis le 9 août 1945. "				
Nagano <img src=https://www.quizypedia.fr/site_media/images/263/263646670812.jpeg>	Villes du Japon 	Cette ville est située près de la confluence du fleuve Chikuma et de la rivière Sai, sur l'île  de Honshu. Elle a accueilli les Jeux olympiques d'hiver en 1998. 				
Acre <img src=https://www.quizypedia.fr/site_media/images/356/356212594742.jpeg>	Villes d'Israël 	Située sur un promontoire au nord de la baie d'Haïfa, cette cité fut la capitale du Royaume chrétien de Jérusalem de 1191 à sa reconquête par les Mamelouks en 1291. 				
Beer-Sheva <img src=https://www.quizypedia.fr/site_media/images/398/398773351152.jpeg>	Villes d'Israël 	Plus grande ville du désert du Néguev, cette cité mentionnée dans la Genèse n'a connu un réel essor qu'à partir du XXe siècle, atteignant aujourd'hui près de 200 000 habitants. 				
Eilat <img src=https://www.quizypedia.fr/site_media/images/671/671586167587.jpeg>	Villes d'Israël 	Située entre l’Égypte et la Jordanie, cette station balnéaire huppée donnant sur le golfe d'Aqaba est un port d'importance, qui permet à Israël le commerce via la mer Rouge. 				
Haïfa <img src=https://www.quizypedia.fr/site_media/images/820/820961516278.jpeg>	Villes d'Israël 	Située sur les flancs du mont Carmel et bordant la Méditerranée, cette cité multiculturelle accueillant l'université du Technion est la troisième ville la plus peuplée d'Israël. 				
Jérusalem <img src=https://www.quizypedia.fr/site_media/images/524/524886131610.jpeg>	Villes d'Israël 	"La partie Ouest de cette ville ""trois fois sainte"" est capitale d'Israël depuis 1949. La partie Est, occupée par Tsahal depuis 1967 est revendiquée par les États palestinien et israélien. "				
Nazareth <img src=https://www.quizypedia.fr/site_media/images/605/605846393271.jpeg>	Villes d'Israël 	Jésus et ses parents auraient vécu dans cette ville de Galilée comptant aujourd'hui 66 000 habitants, majoritairement musulmans. Elle abrite la grande basilique de l'Annonciation. 				
Ramla <img src=https://www.quizypedia.fr/site_media/images/136/136503595819.jpeg>	Villes d'Israël 	Cette ville où fut exécuté Adolf Eichmann est la capitale du District centre d'Israël. Son nom est très proche de celui de la capitale administrative de l'Autorité palestinienne. 				
Tel Aviv-Jaffa <img src=https://www.quizypedia.fr/site_media/images/264/264640532424.jpeg>	Villes d'Israël 	Cette ville domine la plus grande aire métropolitaine d'Israël, le Gush Dan. Elle est aussi reconnue pour son architecture Bauhaus et son dynamisme économique et financier. 				
Tibériade <img src=https://www.quizypedia.fr/site_media/images/124/124995403517.jpeg>	Villes d'Israël 	Bâtie à l'ouest d'un lac homonyme, cette cité de Galilée doit son nom au deuxième empereur romain. Il s'agit d'une des quatre villes saintes juives, avec Hébron et Safed. 				
Agra <img src=https://www.quizypedia.fr/site_media/images/078/078356705713.jpeg>	Villes d'Inde  	Cette ville, située sur les rives de la Yamuna, abrite des monuments comme le Fatehpur-Sikri, le palais de Jahângîr ou le célèbre Taj Mahal. Uttar Pradesh 				
Chandernagor <img src=https://www.quizypedia.fr/site_media/images/124/124405274043.jpeg>	Villes d'Inde  	Cet ancien comptoir colonial français, situé sur le fleuve Hooghly, est aussi appelé Farasdanga. Contrairement aux quatre autres comptoirs français, il n'est pas situé sur la mer. Bengale-Occidental 				
Chennai <img src=https://www.quizypedia.fr/site_media/images/957/957840762478.jpeg>	Villes d'Inde  	Cette ville du sud-est du pays était autrefois appelée Madras. Elle se trouve sur la côte de Coromandel. Tamil Nadu 				
Kolkata <img src=https://www.quizypedia.fr/site_media/images/940/940299683986.jpeg>	Villes d'Inde  	Cette ville du nord-est de l'Inde, ayant changé de nom en 2001, se situe dans la région du delta du Gange. Elle est célèbre pour avoir abrité la fondation religieuse des Missionnaires de la Charité fondée par Mère Teresa. Bengale-Occidental 				
Mumbai <img src=https://www.quizypedia.fr/site_media/images/831/831854406573.jpeg>	Villes d'Inde  	Cette ville, encore souvent appelée Bombay, est la plus peuplée d'Inde. Elle abrite la gare Chhatrapati Shivaji, site classé par l'Unesco. Elle est indissociable de Bollywood, l'une des plus grandes industries cinématographiques du monde. Maharashtra 				
New Delhi <img src=https://www.quizypedia.fr/site_media/images/525/525320779608.jpeg>	Villes d'Inde  	Cette ville, fondée au début du XXe siècle, est la capitale de l'Inde. Elle abrite le Mausolée de Safdar Jung et le Rashtrapati Bhavan, résidence officielle du président de l'Inde. Territoire de Delhi 				
"Pondichéry <img src=""https://www.quizypedia.fr/site_media/images/260/260349897869.jpeg"">"	Villes d'Inde  	"Cette ville, ancien comptoir français, porte un nom signifiant ""nouveau village"" en tamoul. Elle est située sur la côte de Coromandel."				
Ahmedabad <img src=https://www.quizypedia.fr/site_media/images/335/335428776324.jpeg>	Villes d'Inde  	"Cette ville, située dans le nord-ouest de l'Inde, doit son nom actuel au sultan Ahmed Shah. Elle a été surnommée ""la Manchester d'Inde"" en raison de ses nombreuses usines textiles. Son centre historique a été classé au patrimoine de l'Unesco en 2017. Gujarat "				
Bangalore <img src=https://www.quizypedia.fr/site_media/images/645/645688373191.jpeg>	Villes d'Inde  	"Cette ville du plateau du Deccan, au cœur d'une agglomération de 13 millions d'habitants, est souvent surnommée ""la Silicon Valley indienne"". Karnataka "				
Chandigarh <img src=https://www.quizypedia.fr/site_media/images/707/707455672560.jpeg>	Villes d'Inde  	Cette ville, capitale de deux États indiens, est située dans le nord du pays. Elle abrite le complexe du Capitole, un ensemble de bâtiments conçu par Le Corbusier et classé au patrimoine mondial de l'Unesco. Pendjab et Haryana 				
Hyderabad <img src=https://www.quizypedia.fr/site_media/images/514/514440167436.jpeg>	Villes d'Inde  	Cette ville du centre-sud de l'Inde est célèbre pour le Charminar, monument abritant une mosquée du XVIe siècle. Elle abrite également de très nombreux lacs. Telangana 				
Jaipur <img src=https://www.quizypedia.fr/site_media/images/462/462682812568.jpeg>	Villes d'Inde  	"Cette ville du nord de l'Inde, classée au patrimoine de l'Unesco en 2019, est célèbre pour sa ""poterie bleue"". Elle possède de nombreux monuments comme le Hawa Mahal ou ""palais des vents"" et le Jal Mahal ou ""palais sur l'eau"". Rajasthan "				
Jodhpur <img src=https://www.quizypedia.fr/site_media/images/832/832359174746.jpeg>	Villes d'Inde  	"Cette ville abrite le Umaid Bhawan Palace, l'une des plus grandes résidences privées du monde. Elle est surnommée la ""ville bleue"" en raison de la couleur des maisons de sa vieille ville. Elle a laissé son nom à un pantalon d'équitation. Rajasthan "				
Varanasi <img src=https://www.quizypedia.fr/site_media/images/003/003423614664.jpeg>	Villes d'Inde  	Cette ville, anciennement appelée Bénarès, doit son nom actuel à deux affluents du Gange, le Varuna et l'Assi. Elle est célèbre pour ses ghats, ensemble de gradins situé sur les rives du Gange. Uttar Pradesh 				
Agadir 	Villes du Maroc 	Cette ville, ravagée par un tremblement de terre en 1960, est l'une des principales stations balnéaires du Maroc. Dans le sud-ouest du Maroc, sur la côte atlantique, dans la région du Souss. 				
Essaouira 	Villes du Maroc 	"Cette ville, autrefois appelée Mogador, porte un nom signifiant ""la bien dessinée"". Sa médina est inscrite au patrimoine mondial de l'Unesco. Sur la côte atlantique, à environ 400 km au sud de Casablanca, dans la province du même nom. "				
Fès 	Villes du Maroc 	Cette ville, faisant partie des villes impériales, est considérée comme la capitale spirituelle et culturelle du Maroc. On y trouve l'université Al Quaraouiyine, l'une des plus anciennes au monde. Dans le nord du Maroc, entre le massif du Rif et le Moyen Atlas, près de Meknès. 				
Marrakech 	Villes du Maroc 	"Cette ville, surnommée ""la ville rouge"", est considérée comme la capitale touristique du Maroc. On y trouve la place Jemaa el-Fna et le jardin Majorelle. Dans le centre du Maroc, au pied de l'Atlas, près de la plaine du Haouz. "				
Meknès 	Villes du Maroc 	Cette ville impériale est située près du site archéologique de Volubilis. On y trouve la porte de Bab Mansour, l'une des plus imposantes de tout le Maghreb. Dans le nord du Maroc, dans la plaine du Saïss, près de Fès. 				
Ouarzazate 	Villes du Maroc 	"Cette ville, surnommée ""la porte du désert"", abrite la kasbah de Taourirt. On y trouve également les studios de cinéma de l'Atlas Corporation. Dans la vallée du Drâa, à 1 150 mètres d'altitude. "				
Rabat 	Villes du Maroc 	Cette ville est la capitale du Maroc. On y trouve la tour Hassan et le mausolée Mohammed-V. Dans le nord-ouest du Maroc, sur le littoral atlantique, près de l'embouchure du Bouregreg. 				
Tanger 	Villes du Maroc 	Cette ville, autrefois appelée Tingis, a été fondée par les Phéniciens. Il s'agit du principal port du Maroc. Dans le nord-ouest du Maroc, sur le détroit de Gibraltar, dans la baie du même nom. 				
Alger 	Villes d'Algérie 	"Capitale et ville la plus peuplée d'Algérie. Elle a été fondée par les Phéniciens au IVe siècle av. J.-C. Surnommée ""la bien-gardée"" ou ""la blanche"". Dans le centre-nord de l'Algérie, bordée par la baie du même nom. "				
Annaba 	Villes d'Algérie 	"Quatrième ville la plus peuplée d'Algérie, appelée Hippone pendant l'Antiquité et Bône pendant la colonisation française. Surnommée ""la coquette"". Dans le nord-est du pays, à une centaine de km de la frontière avec la Tunisie. Bordée par la mer Méditerranée. "				
Béjaïa 	Villes d'Algérie 	Plus grande ville de Kabylie, appelée Saldae à l'époque romaine. Ce fut un important foyer culturel et commercial au Moyen Âge. Elle a donné son nom à la bougie. Dans le nord du pays, l'est d'Alger, proche du parc national de Gouraya et du pic des Singes, bordée par le golfe du même nom. 				
Constantine 	Villes d'Algérie 	Troisième ville la plus peuplée du pays. Appelée Cirta pendant l'Antiquité, elle fut la capitale de la Numidie avant de passer sous domination romaine. Elle doit son nom actuel à un empereur romain. Dans le nord-est de l'Algérie, à plus de 400 km à l'est de la capitale du pays et à environ 150 km au sud-ouest d'Annaba. 				
Oran 	Villes d'Algérie 	"Cette ville portuaire est la deuxième plus grande ville d’Algérie. Elle a été fondée au Xe siècle par les Andalous et occupée par les Espagnols au XVIe siècle. Surnommée ""la radieuse"" ou ""la joyeuse"". Dans le nord-ouest du pays, bordée par le golfe du même nom et dominée par la montagne de l'Aïdour. "				
Sétif 	Villes d'Algérie 	"Cette ville est considérée comme la capitale commerciale du pays. Elle fut, à l'époque romaine, capitale de la Maurétanie sitifienne. Son nom, d'origine berbère, signifie ""terres noires"". Dans le nord-est de l'Algérie, à plus de 1 000 mètres d'altitude, dans la région des Hauts Plateaux. "				
Sidi Bel Abbès 	Villes d'Algérie 	Ville dynamique dont le nom berbère est Tessala. Elle doit son nom à un saint musulman qui aurait vécu dans cette ville fondée officiellement au XIXe siècle. Dans le nord-ouest du pays, à 80 km au sud d'Oran, entre les monts du Tessala au nord et les monts de Daya. 				
Tamanrasset 	Villes d'Algérie 	Capitale des Touaregs algériens, appelée Fort Laperrine pendant la colonisation française. Elle a été la résidence de Charles de Foucauld, un ermite assassiné en 1916. Dans le sud du Sahara algérien, dans le massif du Hoggar à 1 400 mètres d'altitude et à environ 400 km de la frontière avec le Mali. 				
Tébessa 	Villes d'Algérie 	Ville appelée Thevest à l'époque antique. On y trouve des monuments comme le temple de Minerve ou la porte de Caracalla. Dans le nord-est de l'Algérie, à une quarantaine de km de la frontière avec la Tunisie. A l'ouest des monts du même nom et au nord du djebel Doukane. 				
Tlemcen 	Villes d'Algérie 	Ancienne capitale du Maghreb central et principal centre de l'art andalou en Algérie. Elle abrite le palais El Mechouar construit par les sultans de la dynastie zianide. Dans le nord-ouest de l'Algérie, à 800 mètres d'altitude, à une centaine de km de la frontière avec le Maroc. 				
Bizerte 	Villes de Tunisie 	Ville très ancienne fondée par les Phéniciens sous le nom d'A'Kra et occupée ensuite par les Romains sous le nom d'Hippo Accra. Elle donne son nom à une crise diplomatique qui a opposé la France et la Tunisie en 1961. Dans le nord de la Tunisie, située entre la mer Méditerranée et le lac du même nom. 				
Gabès 	Villes de Tunisie 	"Cette ville, qui donne son nom à un golfe, est un important port maritime. Elle abrite une importante réserve ornithologique. Plus grande ville du Sud tunisien après Sfax. Dans le sud-est de la Tunisie, sur un golfe autrefois appelé ""Syrte mineure"". "				
Hammamet 	Villes de Tunisie 	Cette ville touristique forme avec l'agglomération de Nabeul une conurbation bipolaire. Elle accueille tous les ans un festival de musique et d'art. Dans le nord-est, sur la côte sud-est du cap Bon, à une soixantaine de kilomètres au sud de la capitale de la Tunisie. 				
Kairouan 	Villes de Tunisie 	Cette ville est considérée comme la quatrième ville sainte de l'islam et la première ville sainte du Maghreb. Elle abrite la célèbre mosquée Oqba Ibn Nafi. À environ 70 kilomètres de la mer Méditerranée, à environ 150 kilomètres de la capitale de la Tunisie. 				
Monastir 	Villes de Tunisie 	"Cette ville, abritant une imposante forteresse tunisienne située au bord de la mer Méditerranée, est la ville natale d'Habib Bourguiba. Son nom proviendrait du mot ""monastère"". Dans le Sahel tunisien, sur une presqu'île entourée par la mer Méditerranée, près de la ville de Sousse. "				
Sfax 	Villes de Tunisie 	Cette ville portuaire est un important centre touristique et économique. Il s'agit de la deuxième ville la plus peuplée du pays. À environ 270 kilomètres au sud de Tunis, sur la mer Méditerranée et près du golfe de Gabès. 				
Sousse 	Villes de Tunisie 	Troisième ville la plus peuplée de Tunisie. Sa médina est classée au patrimoine mondial de l'Unesco. Capitale du Sahel tunisien. Dans le Sahel tunisien, bordée par le golfe d'Hammamet, près de la ville de Monastir. 				
Tataouine 	Villes de Tunisie 	"Ville surnommée la ""porte du désert"", célèbre pour son architecture berbère. Une planète fictive de la saga Star Wars doit son nom à cette ville. Dans le sud de la Tunisie, entre Gabès et le Fezzan. "				
Tozeur 	Villes de Tunisie 	Cette ville sépare le Chott el-Jérid, la plus vaste plaine saline du Maghreb, et le Chott el-Gharsa. Elle a servi de décor pour certains films de la saga Star Wars. Aux confins de l'Atlas et du désert du Sahara, près de la ville de Nefta. 				
Tunis 	Villes de Tunisie 	Capitale de la Tunisie depuis le 12e siècle. Sa médina, abritant des monuments comme la mosquée Zitouna, est classée au patrimoine mondial de l'Unesco. Située entre le golfe du même nom et le lac du même nom, près du site de Carthage. 				
Grozny 	Villes de Russie  	"Capitale de la république de Tchétchénie. Elle porte un nom signifiant ""redoutable"". Elle abrite la Mosquée Akhmad Kadyrov dont l'architecture s'inspire de la Mosquée bleue d'Istanbul. Proche des frontières avec la Géorgie et avec la république du Daghestan. Arrosée par la rivière Sounja. "				
Iekaterinbourg 	Villes de Russie  	Cette ville, appelée Sverdlovsk à l'époque soviétique, est la quatrième ville la plus peuplée de Russie. Le tsar Nicolas II, sa femme et leurs enfants furent assassinés dans cette ville. Au pied du massif de l'Oural, en Sibérie occidentale. Arrosée par la rivière Isset. 				
Kaliningrad 	Villes de Russie  	Cette ville, autrefois appelée Königsberg, a été fondée en 1255 par les chevaliers Teutoniques. Une célèbre bataille, opposant l'armée soviétique à l'armée allemande, s'y est déroulée en 1945. Dans l'oblast du même nom, isolée du reste du territoire russe, entre la Pologne et la Lituanie. 				
Moscou 	Villes de Russie  	Capitale de la Russie, ville la plus peuplée de ce pays et d'Europe. On y trouve de nombreux monuments et sites célèbres comme le Kremlin, le mausolée de Lénine ou la cathédrale Saint-Basile-le-Bienheureux. Dans l'ouest de la Russie, traversée par la Moskova. 				
Novossibirsk 	Villes de Russie  	Troisième ville la plus peuplée de Russie. Fondée en 1893, elle a d'abord été nommée Novonikolaïevsk en l'honneur du tsar Nicolas II. En Sibérie occidentale, à environ 500 km de la frontière avec le Kazakhstan. Traversée par l'Ob. 				
Saint-Pétersbourg 	Villes de Russie  	Deuxième ville la plus peuplée de Russie. On y trouve le musée de l'Ermitage et la perspective Nevski. Fondée en 1703 par le tsar Pierre le Grand, elle s'est appelée Pétrograd de 1914 à 1924 et Léningrad de 1924 à 1991. Sur le delta de la Neva, à environ 300 km d'Helsinki et de Tallinn. 				
Vladivostok 	Villes de Russie  	"Ville portuaire dont le nom signifie ""ville de l'est"". Fondée au XIXe siècle sur un site occupé par des Mandchous. Reliée à la capitale du pays, située à plus de 9 000 km, par le Transsibérien. Dans le sud-est de la Russie, près des frontières avec la Chine et la Corée du Nord. Baignée par la mer du Japon. "				
Volgograd 	Villes de Russie  	Ville appelée Tsaritsyne de 1589 à 1925 et Stalingrad de 1925 à 1961. Elle abrite la statue de la Mère-Patrie, haute de 85 mètres. La bataille de Stalingrad, l'une des plus meurtrières de l'histoire, s'y est déroulée entre 1942 et 1943. Dans le sud-ouest de la Russie, sur la rive ouest de la Volga. 				
Astrakhan 	Villes de Russie  	Ville du sud de la Russie, située près de l'embouchure de la Volga. Elle a donné son nom à une fourrure de jeune agneau karakul. 				
Iakoutsk 	Villes de Russie  	Ville de Sibérie centrale, située sur la rive gauche de la Léna, chef-lieu de la république de Sakha. Elle abrite le siège des bureaux de l'ALROSA, entreprise d'extraction diamantifère. 				
Irkoutsk 	Villes de Russie  	"Ville de Sibérie centrale située à une cinquantaine de kilomètres du lac Baïkal. En raison de son riche patrimoine architectural elle est surnommée ""le Paris de la Sibérie"". "				
